t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N,chassis,w0,w1,w2
32.2727,0.823184,-1.027736,0.866672,0.098900,-0.054947,0.208790,0.822407,-1.046046,0.867039,-0.015546,-0.366211,0.007323,-0.046398,-0.398046,0.026862,-0.269662,-0.146071,0.208332,-0.270421,-0.146331,0.204920,0.306683,0.370751,2.890160,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.2829,0.823565,-1.028117,0.866672,0.406593,-0.120880,-0.010990,0.822407,-1.046046,0.867039,-0.023175,-0.358582,0.007323,-0.017094,-0.334555,-0.012210,-0.269663,-0.146156,0.208247,-0.270421,-0.146331,0.204920,0.306724,0.370738,2.890167,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.2930,0.823184,-1.028117,0.867054,-0.186813,-0.098900,0.252747,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.000306,-0.061050,-0.398046,-0.002442,-0.269735,-0.146030,0.208244,-0.270421,-0.146331,0.204920,0.306727,0.370739,2.890121,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3030,0.823565,-1.028117,0.867054,0.142857,0.054947,0.098900,0.822407,-1.046046,0.867039,-0.023175,-0.358582,-0.000306,-0.075702,-0.363858,-0.041514,-0.269722,-0.146105,0.208231,-0.270421,-0.146331,0.204920,0.306751,0.370751,2.890059,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3130,0.823565,-1.027736,0.866672,0.362637,0.274727,-0.098900,0.822407,-1.046046,0.867039,-0.023175,-0.366211,0.007323,-0.051282,-0.334555,-0.007326,-0.269648,-0.146147,0.208319,-0.270421,-0.146331,0.204920,0.306707,0.370764,2.889983,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.3230,0.823565,-1.027736,0.867054,0.120880,0.428570,-0.274727,0.822407,-1.046046,0.867039,-0.023175,-0.366211,-0.000306,-0.070818,-0.373627,-0.031746,-0.269707,-0.146095,0.208302,-0.270421,-0.146331,0.204920,0.306734,0.370777,2.889849,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.3330,0.823184,-1.028117,0.867054,-0.054947,-0.318680,-0.120880,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.000306,-0.051282,-0.354091,0.002442,-0.269735,-0.146030,0.208244,-0.270421,-0.146331,0.204920,0.306727,0.370739,2.889690,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3430,0.823184,-1.028117,0.867054,-0.076923,-0.076923,-0.076923,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.000306,-0.026862,-0.398046,-0.007326,-0.269735,-0.146030,0.208244,-0.270421,-0.146331,0.204920,0.306727,0.370739,2.889534,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3531,0.823184,-1.028117,0.867054,-0.076923,0.098900,-0.186813,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.000306,-0.056166,-0.319902,-0.041514,-0.269735,-0.146030,0.208244,-0.270421,-0.146331,0.204920,0.306727,0.370739,2.889397,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3633,0.823184,-1.027736,0.867054,-0.230770,0.164837,-0.098900,0.822407,-1.046046,0.867039,-0.015546,-0.366211,-0.000306,-0.031746,-0.358974,-0.036630,-0.269721,-0.146020,0.208316,-0.270421,-0.146331,0.204920,0.306710,0.370764,2.889314,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.3737,0.823184,-1.028117,0.867054,-0.186813,0.010990,-0.450550,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.000306,-0.007326,-0.393163,-0.026862,-0.269735,-0.146030,0.208244,-0.270421,-0.146331,0.204920,0.306727,0.370739,2.889315,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3835,0.823565,-1.028117,0.867054,0.296703,-0.142857,-0.406593,0.822407,-1.046046,0.867039,-0.023175,-0.358582,-0.000306,-0.007326,-0.378510,-0.031746,-0.269722,-0.146105,0.208231,-0.270421,-0.146331,0.204920,0.306751,0.370751,2.889365,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.3934,0.823565,-1.028117,0.867435,0.252747,0.032967,0.120880,0.822407,-1.046046,0.867039,-0.023175,-0.358582,-0.007936,-0.012210,-0.334555,-0.026862,-0.269781,-0.146053,0.208214,-0.270421,-0.146331,0.204920,0.306778,0.370764,2.889443,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.4038,0.823184,-1.028117,0.867817,-0.098900,-0.142857,0.208790,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.015565,-0.007326,-0.407814,-0.085470,-0.269853,-0.145926,0.208211,-0.270421,-0.146331,0.204920,0.306782,0.370765,2.889536,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.4139,0.823184,-1.028117,0.867435,0.296703,-0.318680,-0.626373,0.822407,-1.046046,0.867039,-0.015546,-0.358582,-0.007936,0.007326,-0.402930,-0.061050,-0.269794,-0.145978,0.208228,-0.270421,-0.146331,0.204920,0.306754,0.370752,2.889657,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.4237,0.823184,-1.027736,0.867817,0.076923,0.098900,0.560440,0.822407,-1.046046,0.867039,-0.015546,-0.366211,-0.015565,0.007326,-0.383394,0.012210,-0.269838,-0.145916,0.208282,-0.270421,-0.146331,0.204920,0.306764,0.370791,2.889791,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.4339,0.823565,-1.027736,0.867817,0.186813,0.032967,-0.032967,0.822407,-1.046046,0.867039,-0.023175,-0.366211,-0.015565,-0.007326,-0.422466,-0.119658,-0.269825,-0.145991,0.208269,-0.270421,-0.146331,0.204920,0.306788,0.370803,2.889930,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.4441,0.823565,-1.027736,0.867817,-0.164837,-0.010990,0.230770,0.822407,-1.046046,0.867039,-0.023175,-0.366211,-0.015565,-0.036630,-0.417583,-0.090354,-0.269825,-0.145991,0.208269,-0.270421,-0.146331,0.204920,0.306788,0.370803,2.890086,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.4542,0.823565,-1.028117,0.867435,-0.098900,-0.428570,-0.032967,0.822407,-1.046046,0.867039,-0.023175,-0.358582,-0.007936,-0.051282,-0.422466,0.021978,-0.269781,-0.146053,0.208214,-0.270421,-0.146331,0.204920,0.306778,0.370764,2.890289,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.4644,0.823565,-1.027736,0.867817,0.010990,0.208790,-0.010990,0.822407,-1.046046,0.867039,-0.023175,-0.366211,-0.015565,-0.031746,-0.329670,-0.012210,-0.269825,-0.145991,0.208269,-0.270421,-0.146331,0.204920,0.306788,0.370803,2.890540,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.4744,0.823565,-1.027354,0.867817,-0.230770,0.362637,-0.340660,0.822407,-1.046046,0.867039,-0.023175,-0.373840,-0.015565,-0.026862,-0.344322,-0.061050,-0.269811,-0.145982,0.208340,-0.270421,-0.146331,0.204920,0.306771,0.370829,2.890849,0.000,0.000,0.000,0.018692,0,0.000,1,0.0000,0.0000,0.0000
32.4845,0.823565,-1.027736,0.867817,0.098900,-0.010990,-0.010990,0.822407,-1.046046,0.867039,-0.023175,-0.366211,-0.015565,-0.021978,-0.378510,-0.031746,-0.269825,-0.145991,0.208269,-0.270421,-0.146331,0.204920,0.306788,0.370803,2.891320,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
32.4946,0.823565,-1.028117,0.867817,0.208790,0.516483,0.076923,0.822407,-1.046046,0.867039,-0.023175,-0.358582,-0.015565,-0.031746,-0.315019,-0.007326,-0.269839,-0.146001,0.208198,-0.270421,-0.146331,0.204920,0.306806,0.370777,2.891885,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.5049,0.823565,-1.028499,0.867817,0.054947,0.142857,-0.010990,0.822407,-1.046046,0.867039,-0.023175,-0.350952,-0.015565,-0.036630,-0.417583,-0.061050,-0.269854,-0.146011,0.208126,-0.270421,-0.146331,0.204920,0.306823,0.370752,2.892504,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
32.5150,0.823565,-1.028499,0.867435,0.296703,0.098900,-0.186813,0.822407,-1.046046,0.867039,-0.023175,-0.350952,-0.007936,-0.036630,-0.358974,-0.026862,-0.269795,-0.146063,0.208143,-0.270421,-0.146331,0.204920,0.306796,0.370738,2.893271,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
32.5249,0.823565,-1.028499,0.867435,-0.076923,0.230770,-0.098900,0.822407,-1.046046,0.867039,-0.023175,-0.350952,-0.007936,-0.036630,-0.344322,-0.017094,-0.269795,-0.146063,0.208143,-0.270421,-0.146331,0.204920,0.306796,0.370738,2.894108,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
32.5350,0.823565,-1.028499,0.867054,0.098900,0.362637,0.010990,0.822407,-1.046046,0.867039,-0.023175,-0.350952,-0.000306,-0.026862,-0.300366,0.026862,-0.269736,-0.146115,0.208159,-0.270421,-0.146331,0.204920,0.306769,0.370725,2.894922,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
32.5450,0.823565,-1.028499,0.866672,-0.076923,-0.120880,-0.098900,0.822407,-1.046046,0.867039,-0.023175,-0.350952,0.007323,-0.056166,-0.339438,0.012210,-0.269677,-0.146166,0.208176,-0.270421,-0.146331,0.204920,0.306741,0.370712,2.895845,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
32.5552,0.823565,-1.028117,0.866672,0.054947,0.010990,0.098900,0.822407,-1.046046,0.867039,-0.023175,-0.358582,0.007323,-0.036630,-0.378510,0.007326,-0.269663,-0.146156,0.208247,-0.270421,-0.146331,0.204920,0.306724,0.370738,2.896852,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
32.5652,0.823565,-1.028499,0.866672,0.142857,0.142857,-0.120880,0.822407,-1.046046,0.867039,-0.023175,-0.350952,0.007323,-0.061050,-0.368742,0.017094,-0.269677,-0.146166,0.208176,-0.270421,-0.146331,0.204920,0.306741,0.370712,2.897805,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
32.5758,0.823565,-1.028880,0.866672,0.076923,-0.318680,0.208790,0.822407,-1.046046,0.867039,-0.023175,-0.343323,0.007323,-0.036630,-0.349206,0.017094,-0.269691,-0.146176,0.208104,-0.270421,-0.146331,0.204920,0.306759,0.370686,2.898694,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
32.5856,0.823947,-1.028880,0.866672,0.142857,-0.054947,-0.318680,0.822407,-1.046046,0.867039,-0.030805,-0.343323,0.007323,-0.031746,-0.363858,-0.041514,-0.269678,-0.146251,0.208091,-0.270421,-0.146331,0.204920,0.306783,0.370699,2.899440,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
32.5961,0.823947,-1.028880,0.866672,0.318680,-0.076923,0.252747,0.822407,-1.046046,0.867039,-0.030805,-0.343323,0.007323,-0.031746,-0.349206,0.026862,-0.269678,-0.146251,0.208091,-0.270421,-0.146331,0.204920,0.306783,0.370699,2.899987,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
32.6058,0.823565,-1.028880,0.866672,-0.076923,-0.010990,-0.142857,0.822407,-1.046046,0.867039,-0.023175,-0.343323,0.007323,-0.051282,-0.373627,-0.026862,-0.269691,-0.146176,0.208104,-0.270421,-0.146331,0.204920,0.306759,0.370686,2.900402,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
32.6161,0.823565,-1.029262,0.866672,0.010990,-0.032967,-0.164837,0.822407,-1.046046,0.867039,-0.023175,-0.335693,0.007323,-0.036630,-0.378510,-0.012210,-0.269706,-0.146186,0.208033,-0.270421,-0.146331,0.204920,0.306776,0.370661,2.900631,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
32.6259,0.823947,-1.029262,0.866672,0.296703,-0.120880,0.186813,0.822407,-1.046046,0.867039,-0.030805,-0.335693,0.007323,-0.036630,-0.349206,0.002442,-0.269693,-0.146261,0.208019,-0.270421,-0.146331,0.204920,0.306800,0.370673,2.900674,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
32.6362,0.823565,-1.029262,0.866672,0.186813,-0.076923,0.010990,0.822407,-1.046046,0.867039,-0.023175,-0.335693,0.007323,-0.041514,-0.319902,-0.007326,-0.269706,-0.146186,0.208033,-0.270421,-0.146331,0.204920,0.306776,0.370661,2.900561,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
32.6461,0.823565,-1.029262,0.866672,0.076923,0.164837,-0.076923,0.822407,-1.046046,0.867039,-0.023175,-0.335693,0.007323,-0.021978,-0.315019,-0.026862,-0.269706,-0.146186,0.208033,-0.270421,-0.146331,0.204920,0.306776,0.370661,2.900200,0.000,0.000,-0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
32.6562,0.823565,-1.029262,0.867054,0.164837,0.340660,0.186813,0.822407,-1.046046,0.867039,-0.023175,-0.335693,-0.000306,-0.017094,-0.354091,-0.031746,-0.269765,-0.146134,0.208016,-0.270421,-0.146331,0.204920,0.306803,0.370674,2.899897,0.008,0.000,-0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
32.6661,0.823565,-1.029643,0.866672,0.142857,-0.186813,-0.076923,0.822407,-1.046046,0.867039,-0.023175,-0.328064,0.007323,-0.002442,-0.310134,-0.007326,-0.269720,-0.146195,0.207962,-0.270421,-0.146331,0.204920,0.306793,0.370635,2.899308,0.016,0.000,-0.000,0.016403,0,0.000,1,0.0000,0.0000,0.0000
32.6766,0.823184,-1.029643,0.866672,-0.098900,0.054947,0.098900,0.822407,-1.046046,0.867039,-0.015546,-0.328064,0.007323,-0.021978,-0.334555,-0.012210,-0.269734,-0.146120,0.207975,-0.270421,-0.146331,0.204920,0.306769,0.370622,2.898936,0.016,0.000,-0.000,0.016403,0,0.000,1,0.0000,0.0000,0.0000
32.6862,0.823565,-1.029643,0.866672,-0.010990,0.054947,0.032967,0.822407,-1.046046,0.867039,-0.023175,-0.328064,0.007323,-0.046398,-0.363858,-0.012210,-0.269720,-0.146195,0.207962,-0.270421,-0.146331,0.204920,0.306793,0.370635,2.898422,0.040,0.000,-0.000,0.016403,0,0.000,1,0.0000,0.0000,0.0000
32.6964,0.823184,-1.029643,0.867054,-0.538460,-0.032967,0.384617,0.822407,-1.046046,0.867039,-0.015546,-0.328064,-0.000306,-0.070818,-0.310134,-0.051282,-0.269792,-0.146069,0.207959,-0.270421,-0.146331,0.204920,0.306796,0.370636,2.897929,0.055,0.000,-0.000,0.016403,0,0.000,1,0.0000,0.0000,0.0000
32.7065,0.823184,-1.029643,0.867054,-0.252747,-0.032967,0.252747,0.822407,-1.046046,0.867039,-0.015546,-0.328064,-0.000306,-0.041514,-0.319902,-0.036630,-0.269792,-0.146069,0.207959,-0.270421,-0.146331,0.204920,0.306796,0.370636,2.897369,0.063,0.000,-0.000,0.016403,0,0.000,1,0.0000,0.0000,0.0000
32.7167,0.823565,-1.029643,0.867054,-0.142857,-0.164837,0.186813,0.822407,-1.046046,0.867039,-0.023175,-0.328064,-0.000306,-0.051282,-0.398046,-0.061050,-0.269779,-0.146144,0.207945,-0.270421,-0.146331,0.204920,0.306820,0.370648,2.897068,0.071,0.000,-0.000,0.016403,0,0.000,1,0.0000,0.0000,0.0000
32.7265,0.823565,-1.030025,0.867054,0.164837,-0.340660,0.296703,0.822407,-1.046046,0.867039,-0.023175,-0.320435,-0.000306,-0.031746,-0.344322,-0.061050,-0.269793,-0.146153,0.207874,-0.270421,-0.146331,0.204920,0.306838,0.370622,2.896723,0.087,0.000,-0.000,0.016022,0,0.000,1,0.0000,0.0000,0.0000
32.7366,0.823565,-1.030025,0.866672,-0.032967,-0.164837,-0.384617,0.822407,-1.046046,0.867039,-0.023175,-0.320435,0.007323,-0.046398,-0.305250,-0.021978,-0.269735,-0.146205,0.207890,-0.270421,-0.146331,0.204920,0.306810,0.370609,2.896556,0.087,0.000,-0.000,0.016022,0,0.000,1,0.0000,0.0000,0.0000
32.7468,0.823565,-1.030025,0.866672,0.538460,0.076923,-0.032967,0.822407,-1.046046,0.867039,-0.023175,-0.320435,0.007323,0.007326,-0.305250,0.051282,-0.269735,-0.146205,0.207890,-0.270421,-0.146331,0.204920,0.306810,0.370609,2.896334,0.095,0.000,-0.000,0.016022,0,0.000,1,0.0000,0.0000,0.0000
32.7570,0.823184,-1.030406,0.866672,-0.076923,-0.186813,0.186813,0.822407,-1.046046,0.867039,-0.015546,-0.312805,0.007323,-0.036630,-0.300366,0.017094,-0.269762,-0.146140,0.207832,-0.270421,-0.146331,0.204920,0.306804,0.370571,2.896145,0.095,0.000,-0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
32.7669,0.823184,-1.030406,0.866672,-0.054947,-0.098900,-0.032967,0.822407,-1.046046,0.867039,-0.015546,-0.312805,0.007323,-0.031746,-0.398046,-0.026862,-0.269762,-0.146140,0.207832,-0.270421,-0.146331,0.204920,0.306804,0.370571,2.895985,0.095,0.000,-0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
32.7769,0.823565,-1.030406,0.867054,0.582417,-0.010990,0.164837,0.822407,-1.046046,0.867039,-0.023175,-0.312805,-0.000306,0.002442,-0.388278,-0.021978,-0.269808,-0.146163,0.207802,-0.270421,-0.146331,0.204920,0.306855,0.370596,2.895886,0.095,0.000,-0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
32.7874,0.823184,-1.030406,0.867054,-0.142857,-0.208790,-0.142857,0.822407,-1.046046,0.867039,-0.015546,-0.312805,-0.000306,-0.031746,-0.339438,-0.036630,-0.269821,-0.146088,0.207816,-0.270421,-0.146331,0.204920,0.306831,0.370584,2.895819,0.095,0.000,-0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
32.7972,0.823565,-1.030788,0.866672,0.428570,0.120880,-0.318680,0.822849,-1.046046,0.867481,-0.014323,-0.305176,0.016176,-0.031746,-0.275947,-0.021978,-0.269763,-0.146225,0.207747,-0.270474,-0.146357,0.204885,0.306845,0.370557,2.895854,0.111,0.000,-0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
32.8079,0.823565,-1.030788,0.867054,0.252747,-0.120880,-0.010990,0.823323,-1.046046,0.867955,-0.004837,-0.305176,0.018032,-0.026862,-0.315019,-0.031746,-0.269822,-0.146173,0.207731,-0.270530,-0.146386,0.204848,0.306872,0.370571,2.895898,0.119,0.000,-0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
32.8175,0.823565,-1.030788,0.867054,0.318680,0.010990,-0.054947,0.823829,-1.046046,0.868461,0.005280,-0.305176,0.028149,-0.031746,-0.363858,-0.017094,-0.269822,-0.146173,0.207731,-0.270590,-0.146417,0.204807,0.306872,0.370571,2.896062,0.126,0.000,-0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
32.8279,0.823565,-1.030788,0.867054,-0.010990,0.054947,-0.076923,0.824335,-1.046046,0.868967,0.015398,-0.305176,0.038267,-0.056166,-0.275947,-0.007326,-0.269822,-0.146173,0.207731,-0.270649,-0.146448,0.204767,0.306872,0.370571,2.896402,0.126,0.000,-0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
32.8377,0.823565,-1.030788,0.867435,-0.230770,0.406593,0.318680,0.824841,-1.046046,0.869473,0.025515,-0.305176,0.040755,-0.036630,-0.329670,-0.021978,-0.269881,-0.146121,0.207714,-0.270709,-0.146478,0.204727,0.306899,0.370584,2.896790,0.126,0.000,-0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
32.8481,0.823565,-1.031169,0.867054,0.142857,0.098900,-0.186813,0.825410,-1.046046,0.870042,0.036897,-0.297546,0.059766,-0.002442,-0.383394,-0.026862,-0.269836,-0.146183,0.207660,-0.270776,-0.146513,0.204682,0.306889,0.370545,2.897244,0.142,0.000,-0.000,0.014877,0,0.000,1,0.0000,0.0000,0.0000
32.8578,0.823565,-1.031169,0.867435,0.076923,-0.142857,-0.054947,0.825979,-1.046046,0.870611,0.048279,-0.297546,0.063519,0.036630,-0.358974,-0.021978,-0.269895,-0.146131,0.207643,-0.270844,-0.146547,0.204636,0.306916,0.370558,2.897630,0.142,0.000,-0.000,0.014877,0,0.000,1,0.0000,0.0000,0.0000
32.8684,0.823947,-1.031169,0.867817,0.032967,0.032967,0.164837,0.826548,-1.046046,0.871180,0.052032,-0.297546,0.067272,-0.002442,-0.305250,-0.002442,-0.269941,-0.146154,0.207613,-0.270911,-0.146582,0.204591,0.306968,0.370584,2.898369,0.142,0.000,-0.000,0.014877,0,0.000,1,0.0000,0.0000,0.0000
32.8782,0.824328,-1.031551,0.867435,0.252747,-0.318680,-0.274727,0.827118,-1.046046,0.871750,0.055785,-0.289917,0.086283,0.017094,-0.266178,0.021978,-0.269883,-0.146291,0.207545,-0.270978,-0.146616,0.204546,0.306982,0.370557,2.898800,0.142,0.000,-0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
32.8885,0.824328,-1.031551,0.867817,-0.032967,-0.230770,-0.032967,0.827687,-1.046046,0.872319,0.067167,-0.289917,0.090036,-0.007326,-0.266178,-0.007326,-0.269942,-0.146239,0.207528,-0.271045,-0.146650,0.204501,0.307009,0.370570,2.899442,0.142,0.000,-0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
32.8984,0.824710,-1.031551,0.868198,0.340660,-0.010990,0.164837,0.828256,-1.046046,0.872888,0.070920,-0.289917,0.093789,0.036630,-0.290598,-0.007326,-0.269987,-0.146263,0.207498,-0.271112,-0.146685,0.204455,0.307060,0.370596,2.899812,0.142,0.000,-0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
32.9082,0.824710,-1.031932,0.868580,0.010990,0.142857,0.098900,0.828825,-1.046046,0.873457,0.082302,-0.282288,0.097542,0.017094,-0.285714,0.021978,-0.270060,-0.146221,0.207410,-0.271179,-0.146719,0.204410,0.307104,0.370583,2.900389,0.142,0.000,-0.000,0.014114,0,0.000,1,0.0000,0.0000,0.0000
32.9191,0.825091,-1.031932,0.868580,0.428570,-0.164837,-0.010990,0.829394,-1.046046,0.874026,0.086055,-0.282288,0.108924,0.041514,-0.417583,0.051282,-0.270047,-0.146296,0.207396,-0.271246,-0.146753,0.204365,0.307128,0.370595,2.900681,0.142,0.000,-0.000,0.014114,0,0.000,1,0.0000,0.0000,0.0000
32.9288,0.825473,-1.032313,0.868961,0.010990,-0.010990,0.450550,0.829995,-1.046046,0.874627,0.090440,-0.274658,0.113309,0.046398,-0.300366,0.080586,-0.270106,-0.146329,0.207295,-0.271317,-0.146790,0.204317,0.307196,0.370595,2.901087,0.150,0.000,-0.000,0.013733,0,0.000,1,0.0000,0.0000,0.0000
32.9399,0.825854,-1.032313,0.868961,0.252747,-0.318680,-0.318680,0.830595,-1.046046,0.875227,0.094825,-0.274658,0.125324,0.051282,-0.285714,0.041514,-0.270093,-0.146404,0.207281,-0.271388,-0.146826,0.204269,0.307220,0.370608,2.901359,0.150,0.000,-0.000,0.013733,0,0.000,1,0.0000,0.0000,0.0000
32.9491,0.825854,-1.032313,0.869724,0.274727,0.120880,0.164837,0.831196,-1.046046,0.875828,0.106840,-0.274658,0.122079,0.065934,-0.280830,0.061050,-0.270211,-0.146300,0.207248,-0.271459,-0.146862,0.204221,0.307275,0.370634,2.901506,0.150,0.000,-0.000,0.013733,0,0.000,1,0.0000,0.0000,0.0000
32.9588,0.825854,-1.032695,0.869724,-0.164837,0.032967,-0.296703,0.831797,-1.046046,0.876429,0.118854,-0.267029,0.134094,0.085470,-0.207570,0.046398,-0.270225,-0.146310,0.207177,-0.271529,-0.146898,0.204173,0.307292,0.370608,2.901654,0.150,0.000,-0.000,0.013351,0,0.000,1,0.0000,0.0000,0.0000
32.9694,0.826617,-1.032695,0.870487,0.340660,-0.010990,0.142857,0.832398,-1.046046,0.877030,0.115610,-0.267029,0.130850,0.065934,-0.300366,0.051282,-0.270316,-0.146357,0.207117,-0.271600,-0.146934,0.204126,0.307394,0.370659,2.901739,0.150,0.000,-0.000,0.013351,0,0.000,1,0.0000,0.0000,0.0000
32.9792,0.827380,-1.032695,0.870487,0.494507,0.252747,-0.318680,0.833062,-1.046046,0.877694,0.113630,-0.267029,0.144129,0.075702,-0.241758,0.046398,-0.270289,-0.146507,0.207089,-0.271678,-0.146974,0.204073,0.307442,0.370684,2.901793,0.166,0.000,-0.000,0.013351,0,0.000,1,0.0000,0.0000,0.0000
32.9886,0.827380,-1.032695,0.871250,-0.274727,-0.098900,-0.142857,0.833726,-1.046046,0.878357,0.126910,-0.267029,0.142149,0.085470,-0.271062,0.061050,-0.270407,-0.146403,0.207056,-0.271756,-0.147014,0.204020,0.307496,0.370710,2.901866,0.166,0.000,-0.000,0.013351,0,0.000,1,0.0000,0.0000,0.0000
33.0001,0.827762,-1.032695,0.871632,-0.164837,0.318680,-0.032967,0.834421,-1.046046,0.879053,0.133192,-0.267029,0.148431,0.075702,-0.227106,0.031746,-0.270452,-0.146427,0.207026,-0.271838,-0.147056,0.203964,0.307547,0.370736,2.901933,0.174,0.000,-0.000,0.013351,0,0.000,1,0.0000,0.0000,0.0000
33.0088,0.828524,-1.032695,0.872394,0.296703,0.076923,-0.098900,0.835148,-1.046046,0.879780,0.132477,-0.267029,0.147717,0.031746,-0.261294,0.021978,-0.270543,-0.146473,0.206966,-0.271924,-0.147100,0.203906,0.307649,0.370787,2.902027,0.182,0.000,-0.000,0.013351,0,0.000,1,0.0000,0.0000,0.0000
33.0200,0.828524,-1.033076,0.872776,-0.076923,-0.340660,-0.076923,0.835939,-1.046046,0.880571,0.148285,-0.259399,0.155896,0.070818,-0.246642,0.051282,-0.270616,-0.146431,0.206878,-0.272016,-0.147147,0.203843,0.307693,0.370774,2.902136,0.198,0.000,-0.000,0.012970,0,0.000,1,0.0000,0.0000,0.0000
33.0292,0.829287,-1.033076,0.873539,0.098900,-0.164837,-0.076923,0.836729,-1.046046,0.881361,0.148835,-0.259399,0.156446,0.065934,-0.339438,0.012210,-0.270706,-0.146478,0.206818,-0.272109,-0.147195,0.203780,0.307795,0.370825,2.902333,0.198,0.000,-0.000,0.012970,0,0.000,1,-0.8770,-0.8770,-0.8770
