t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
0.8945,0.467267,0.428738,0.485197,-0.384617,-0.208790,-0.032967,0.469169,0.433947,0.487512,0.038042,0.104173,0.046293,0.031746,0.085470,0.061050,-0.012338,-0.002562,0.431827,-0.011697,-0.002075,0.432667,0.012601,0.432011,-3.061998,-0.000,0.000,-0.000,0.005208,0,0.000
0.9043,0.467267,0.429120,0.485197,-0.274727,-0.010990,-0.054947,0.469202,0.434003,0.487549,0.038702,0.097660,0.047047,0.021978,0.070818,0.021978,-0.012255,-0.002515,0.431852,-0.011698,-0.002074,0.432667,0.012511,0.432033,-3.061904,-0.000,0.000,-0.000,0.004827,0,0.000
0.9155,0.467648,0.429120,0.485197,-0.098900,0.032967,0.032967,0.469254,0.434040,0.487588,0.032106,0.098398,0.047812,0.021978,0.056166,0.017094,-0.012255,-0.002611,0.431874,-0.011698,-0.002073,0.432667,0.012530,0.432055,-3.061794,-0.000,0.000,-0.000,0.004883,0,0.000
0.9243,0.467648,0.429120,0.485197,0.010990,-0.164837,0.252747,0.469250,0.434041,0.487590,0.032032,0.098424,0.047860,0.012210,0.056166,0.036630,-0.012255,-0.002611,0.431874,-0.011698,-0.002071,0.432667,0.012530,0.432055,-3.061668,-0.000,0.000,-0.000,0.004920,0,0.000
0.9310,0.467648,0.429501,0.485197,0.340660,0.032967,0.010990,0.469282,0.434097,0.487628,0.032673,0.091918,0.048626,0.026862,0.056166,0.036630,-0.012173,-0.002564,0.431899,-0.011698,-0.002070,0.432667,0.012440,0.432078,-3.061541,-0.000,0.000,-0.000,0.004540,0,0.000
0.9410,0.467267,0.429501,0.485197,-0.186813,0.296703,-0.010990,0.469224,0.434063,0.487594,0.039139,0.091225,0.047946,0.021978,0.080586,0.031746,-0.012173,-0.002467,0.431877,-0.011699,-0.002068,0.432667,0.012420,0.432056,-3.061427,-0.000,0.000,-0.000,0.004596,0,0.000
0.9513,0.467648,0.429501,0.485197,0.296703,0.252747,0.208790,0.469276,0.434099,0.487632,0.032550,0.091961,0.048706,0.031746,0.090354,0.026862,-0.012173,-0.002564,0.431899,-0.011699,-0.002067,0.432667,0.012440,0.432078,-3.061329,-0.000,0.000,-0.000,0.004561,0,0.000
0.9618,0.467648,0.429501,0.485197,0.274727,0.010990,-0.010990,0.469273,0.434101,0.487634,0.032488,0.091983,0.048746,0.026862,0.061050,0.021978,-0.012173,-0.002564,0.431899,-0.011699,-0.002066,0.432667,0.012440,0.432078,-3.061223,-0.000,0.000,-0.000,0.004598,0,0.000
0.9718,0.467267,0.429501,0.485197,-0.186813,0.252747,0.010990,0.469216,0.434065,0.487599,0.038991,0.091277,0.048042,0.026862,0.070818,0.017094,-0.012173,-0.002467,0.431877,-0.011699,-0.002065,0.432667,0.012420,0.432056,-3.061174,-0.000,0.000,-0.000,0.004599,0,0.000
0.9815,0.467267,0.429501,0.485578,-0.362637,0.164837,0.164837,0.469252,0.434101,0.487654,0.039700,0.092001,0.041518,0.012210,0.061050,0.007326,-0.012257,-0.002418,0.431897,-0.011699,-0.002065,0.432667,0.012493,0.432078,-3.061148,-0.000,0.000,-0.000,0.004564,0,0.000
0.9924,0.467648,0.429501,0.485197,0.230770,-0.032967,-0.208790,0.469271,0.434101,0.487636,0.032444,0.091998,0.048775,0.051282,0.080586,0.056166,-0.012173,-0.002564,0.431899,-0.011699,-0.002065,0.432667,0.012440,0.432078,-3.061148,-0.000,0.000,-0.000,0.004600,0,0.000
1.0022,0.467267,0.429883,0.485197,-0.296703,0.230770,-0.362637,0.469252,0.434120,0.487635,0.039698,0.084748,0.048766,0.051282,0.070818,0.031746,-0.012090,-0.002420,0.431902,-0.011699,-0.002065,0.432667,0.012330,0.432078,-3.061158,-0.000,0.000,-0.000,0.004218,0,0.000
1.0128,0.467648,0.429883,0.485578,-0.098900,0.362637,0.186813,0.469343,0.434192,0.487726,0.033901,0.086178,0.042949,0.031746,0.056166,0.021978,-0.012175,-0.002467,0.431943,-0.011699,-0.002065,0.432667,0.012422,0.432122,-3.061178,-0.000,0.000,-0.000,0.004237,0,0.000
1.0227,0.467648,0.429501,0.485197,0.142857,-0.032967,-0.186813,0.469272,0.434101,0.487635,0.032468,0.091990,0.048759,0.017094,0.070818,0.031746,-0.012173,-0.002564,0.431899,-0.011699,-0.002066,0.432667,0.012440,0.432078,-3.061189,-0.000,0.000,-0.000,0.004690,0,0.000
1.0325,0.467648,0.429883,0.485197,0.164837,0.296703,0.032967,0.469307,0.434156,0.487671,0.033180,0.085459,0.049480,0.041514,0.065934,0.026862,-0.012090,-0.002516,0.431924,-0.011699,-0.002066,0.432667,0.012349,0.432100,-3.061182,0.000,0.000,0.000,0.004218,0,0.000
1.0429,0.467648,0.429883,0.485197,-0.252747,0.098900,-0.054947,0.469306,0.434156,0.487672,0.033160,0.085466,0.049493,0.002442,0.070818,0.007326,-0.012090,-0.002516,0.431924,-0.011699,-0.002065,0.432667,0.012349,0.432100,-3.061148,0.000,0.000,0.000,0.004273,0,0.000
1.0528,0.467648,0.429883,0.485197,0.032967,0.164837,0.186813,0.469305,0.434157,0.487672,0.033136,0.085474,0.049509,0.031746,0.056166,0.026862,-0.012090,-0.002516,0.431924,-0.011699,-0.002065,0.432667,0.012349,0.432100,-3.061108,0.000,0.000,0.000,0.004273,0,0.000
1.0634,0.467648,0.429883,0.485197,-0.142857,0.384617,0.076923,0.469303,0.434157,0.487674,0.033096,0.085489,0.049535,0.012210,0.075702,0.031746,-0.012090,-0.002516,0.431924,-0.011699,-0.002064,0.432667,0.012349,0.432100,-3.061038,0.000,0.000,0.000,0.004274,0,0.000
1.0731,0.467648,0.429883,0.485197,0.098900,-0.142857,0.142857,0.469301,0.434158,0.487675,0.033045,0.085506,0.049568,0.031746,0.065934,0.036630,-0.012090,-0.002516,0.431924,-0.011700,-0.002063,0.432667,0.012349,0.432100,-3.060951,0.000,0.000,0.000,0.004274,0,0.000
1.0830,0.467648,0.430264,0.485197,-0.274727,0.384617,0.252747,0.469334,0.434214,0.487713,0.033703,0.078994,0.050323,0.012210,0.085470,0.075702,-0.012008,-0.002469,0.431948,-0.011700,-0.002062,0.432667,0.012259,0.432122,-3.060853,0.000,0.000,0.000,0.003894,0,0.000
1.0965,0.467648,0.429883,0.485197,-0.164837,-0.010990,-0.032967,0.469295,0.434160,0.487679,0.032932,0.085546,0.049641,0.041514,0.061050,0.031746,-0.012090,-0.002516,0.431924,-0.011700,-0.002061,0.432667,0.012349,0.432100,-3.060758,0.000,0.000,0.000,0.004331,0,0.000
1.1045,0.467648,0.429883,0.485197,-0.252747,-0.362637,-0.208790,0.469292,0.434161,0.487681,0.032869,0.085568,0.049682,0.036630,0.070818,0.036630,-0.012090,-0.002516,0.431924,-0.011700,-0.002059,0.432667,0.012349,0.432100,-3.060650,0.000,0.000,0.000,0.004277,0,0.000
1.1162,0.467648,0.430264,0.485197,-0.208790,0.142857,-0.120880,0.469325,0.434217,0.487719,0.033525,0.079057,0.050438,0.017094,0.065934,0.056166,-0.012008,-0.002469,0.431948,-0.011700,-0.002058,0.432667,0.012259,0.432122,-3.060549,0.000,0.000,0.000,0.003897,0,0.000
1.1253,0.467648,0.430264,0.485197,-0.010990,0.274727,-0.142857,0.469322,0.434218,0.487721,0.033474,0.079075,0.050471,0.041514,0.075702,0.070818,-0.012008,-0.002469,0.431948,-0.011701,-0.002057,0.432667,0.012259,0.432122,-3.060462,0.000,0.000,0.000,0.003953,0,0.000
1.1368,0.468030,0.430264,0.485197,0.164837,0.384617,0.098900,0.469375,0.434255,0.487758,0.026899,0.079806,0.051223,0.017094,0.065934,0.046398,-0.012008,-0.002565,0.431970,-0.011701,-0.002056,0.432667,0.012279,0.432144,-3.060387,0.000,0.000,0.000,0.003954,0,0.000
1.1456,0.468030,0.430264,0.485578,0.318680,-0.076923,-0.010990,0.469409,0.434291,0.487814,0.027586,0.080537,0.044713,0.021978,0.046398,-0.002442,-0.012092,-0.002516,0.431990,-0.011701,-0.002055,0.432667,0.012351,0.432166,-3.060325,0.000,0.000,0.000,0.003990,0,0.000
1.1566,0.468030,0.430264,0.485578,0.274727,0.054947,-0.098900,0.469408,0.434292,0.487815,0.027560,0.080546,0.044730,0.017094,0.046398,0.012210,-0.012092,-0.002516,0.431990,-0.011701,-0.002055,0.432667,0.012351,0.432166,-3.060282,0.000,0.000,0.000,0.004027,0,0.000
1.1653,0.467648,0.430264,0.485578,-0.142857,0.032967,0.142857,0.469352,0.434256,0.487779,0.034080,0.079834,0.044014,0.017094,0.051282,0.036630,-0.012092,-0.002420,0.431968,-0.011701,-0.002055,0.432667,0.012332,0.432144,-3.060261,0.000,0.000,0.000,0.004027,0,0.000
1.1750,0.467648,0.430264,0.485197,-0.076923,0.120880,0.032967,0.469316,0.434220,0.487725,0.033349,0.079119,0.050553,0.017094,0.080586,0.061050,-0.012008,-0.002469,0.431948,-0.011701,-0.002055,0.432667,0.012259,0.432122,-3.060246,0.000,0.000,0.000,0.003992,0,0.000
1.1852,0.468030,0.430646,0.485197,0.076923,0.626373,-0.142857,0.469406,0.434311,0.487797,0.027517,0.073308,0.052004,0.036630,0.056166,0.031746,-0.011925,-0.002518,0.431995,-0.011701,-0.002054,0.432667,0.012188,0.432167,-3.060221,0.000,0.000,0.000,0.003574,0,0.000
1.1953,0.468030,0.430264,0.485197,-0.164837,0.142857,-0.164837,0.469369,0.434257,0.487762,0.026789,0.079845,0.051294,-0.002442,0.065934,0.056166,-0.012008,-0.002565,0.431970,-0.011701,-0.002054,0.432667,0.012279,0.432144,-3.060199,0.000,0.000,0.000,0.004047,0,0.000
1.2046,0.468030,0.430264,0.485197,0.054947,0.274727,0.076923,0.469368,0.434257,0.487762,0.026764,0.079853,0.051310,0.026862,0.051282,0.061050,-0.012008,-0.002565,0.431970,-0.011701,-0.002054,0.432667,0.012279,0.432144,-3.060157,0.000,0.000,0.000,0.003992,0,0.000
1.2162,0.468030,0.430264,0.485197,-0.076923,-0.208790,-0.076923,0.469367,0.434258,0.487763,0.026736,0.079863,0.051328,-0.012210,0.046398,0.046398,-0.012008,-0.002565,0.431970,-0.011701,-0.002053,0.432667,0.012279,0.432144,-3.060109,0.000,0.000,0.000,0.003993,0,0.000
1.2269,0.468411,0.430264,0.485197,0.428570,-0.054947,-0.076923,0.469420,0.434294,0.487801,0.020170,0.080591,0.052074,0.036630,0.061050,0.046398,-0.012008,-0.002662,0.431991,-0.011702,-0.002052,0.432667,0.012299,0.432166,-3.060051,0.000,0.000,0.000,0.003993,0,0.000
1.2365,0.468411,0.430264,0.485197,0.098900,-0.164837,-0.010990,0.469418,0.434294,0.487802,0.020142,0.080601,0.052092,-0.007326,0.065934,0.041514,-0.012008,-0.002662,0.431991,-0.011702,-0.002052,0.432667,0.012299,0.432166,-3.060004,0.000,0.000,0.000,0.004030,0,0.000
1.2470,0.468411,0.430264,0.485197,0.076923,-0.142857,-0.252747,0.469416,0.434295,0.487803,0.020088,0.080620,0.052126,-0.021978,0.061050,0.031746,-0.012008,-0.002662,0.431991,-0.011702,-0.002051,0.432667,0.012299,0.432166,-3.059912,0.000,0.000,0.000,0.004030,0,0.000
1.2573,0.468411,0.430264,0.485578,-0.010990,0.208790,0.164837,0.469450,0.434332,0.487859,0.020776,0.081351,0.045616,-0.007326,0.061050,0.021978,-0.012092,-0.002613,0.432011,-0.011702,-0.002050,0.432667,0.012371,0.432188,-3.059852,0.000,0.000,0.000,0.004031,0,0.000
1.2671,0.468411,0.430264,0.485197,-0.164837,0.032967,-0.032967,0.469411,0.434297,0.487807,0.019987,0.080655,0.052192,-0.012210,0.061050,0.046398,-0.012008,-0.002662,0.431991,-0.011702,-0.002049,0.432667,0.012299,0.432166,-3.059740,0.000,0.000,0.000,0.004068,0,0.000
1.2773,0.468793,0.430264,0.485197,0.186813,0.164837,0.164837,0.469464,0.434334,0.487844,0.013416,0.081385,0.052940,-0.007326,0.070818,0.061050,-0.012008,-0.002759,0.432013,-0.011702,-0.002048,0.432667,0.012321,0.432188,-3.059674,0.000,0.000,0.000,0.004033,0,0.000
1.2874,0.468411,0.430264,0.485578,-0.252747,-0.032967,0.428570,0.469442,0.434335,0.487864,0.020614,0.081408,0.045721,0.002442,0.075702,0.080586,-0.012092,-0.002613,0.432011,-0.011702,-0.002047,0.432667,0.012371,0.432188,-3.059574,0.000,0.000,0.000,0.004069,0,0.000
1.2974,0.468793,0.430264,0.485578,0.142857,-0.010990,0.362637,0.469495,0.434371,0.487902,0.014051,0.082135,0.046465,-0.002442,0.061050,0.056166,-0.012092,-0.002710,0.432033,-0.011703,-0.002046,0.432667,0.012392,0.432210,-3.059521,0.000,0.000,0.000,0.004070,0,0.000
1.3068,0.468793,0.430264,0.485578,-0.120880,0.098900,0.274727,0.469493,0.434372,0.487903,0.014001,0.082152,0.046497,-0.002442,0.070818,0.051282,-0.012092,-0.002710,0.432033,-0.011703,-0.002045,0.432667,0.012392,0.432210,-3.059436,0.000,0.000,0.000,0.004107,0,0.000
1.3163,0.468793,0.430264,0.485197,0.208790,0.142857,-0.076923,0.469455,0.434337,0.487849,0.013248,0.081444,0.053049,0.002442,0.061050,0.036630,-0.012008,-0.002759,0.432013,-0.011703,-0.002045,0.432667,0.012321,0.432188,-3.059387,0.000,0.000,0.000,0.004108,0,0.000
1.3263,0.468793,0.430264,0.485578,0.142857,-0.208790,0.120880,0.469489,0.434373,0.487905,0.013933,0.082176,0.046541,0.007326,0.061050,0.031746,-0.012092,-0.002710,0.432033,-0.011703,-0.002044,0.432667,0.012392,0.432210,-3.059320,0.000,0.000,0.000,0.004072,0,0.000
1.3362,0.468793,0.430264,0.485197,-0.010990,-0.010990,-0.252747,0.469452,0.434338,0.487851,0.013186,0.081466,0.053089,0.007326,0.061050,0.036630,-0.012008,-0.002759,0.432013,-0.011703,-0.002043,0.432667,0.012321,0.432188,-3.059279,0.000,0.000,0.000,0.004109,0,0.000
1.3465,0.468793,0.430264,0.485197,-0.098900,-0.010990,-0.054947,0.469450,0.434338,0.487853,0.013148,0.081479,0.053113,-0.017094,0.065934,0.041514,-0.012008,-0.002759,0.432013,-0.011703,-0.002043,0.432667,0.012321,0.432188,-3.059216,0.000,0.000,0.000,0.004073,0,0.000
1.3568,0.469174,0.430264,0.485578,0.142857,0.076923,0.142857,0.469539,0.434411,0.487945,0.007304,0.082926,0.047327,-0.007326,0.080586,0.026862,-0.012092,-0.002807,0.432054,-0.011703,-0.002042,0.432667,0.012413,0.432232,-3.059155,0.000,0.000,0.000,0.004074,0,0.000
1.3669,0.469174,0.430264,0.485197,0.494507,-0.076923,-0.054947,0.469502,0.434375,0.487891,0.006551,0.082218,0.053879,-0.007326,0.065934,0.031746,-0.012008,-0.002855,0.432034,-0.011703,-0.002041,0.432667,0.012343,0.432210,-3.059104,0.000,0.000,0.000,0.004146,0,0.000
1.3766,0.469174,0.430264,0.485578,0.428570,-0.054947,0.318680,0.469536,0.434412,0.487947,0.007245,0.082947,0.047365,0.007326,0.075702,0.031746,-0.012092,-0.002807,0.432054,-0.011704,-0.002041,0.432667,0.012413,0.432232,-3.059053,0.000,0.000,0.000,0.004111,0,0.000
1.3869,0.469174,0.430264,0.485578,0.010990,0.186813,0.032967,0.469535,0.434412,0.487947,0.007219,0.082956,0.047381,0.002442,0.085470,0.026862,-0.012092,-0.002807,0.432054,-0.011704,-0.002040,0.432667,0.012413,0.432232,-3.059010,0.000,0.000,0.000,0.004147,0,0.000
1.3975,0.469174,0.430264,0.485197,0.076923,0.340660,-0.318680,0.469497,0.434377,0.487894,0.006461,0.082250,0.053937,-0.007326,0.065934,0.036630,-0.012008,-0.002855,0.432034,-0.011704,-0.002039,0.432667,0.012343,0.432210,-3.058951,0.000,0.000,0.000,0.004148,0,0.000
1.4071,0.469556,0.430264,0.485197,0.054947,-0.186813,0.054947,0.469550,0.434413,0.487931,-0.000111,0.082980,0.054686,-0.021978,0.061050,0.056166,-0.012008,-0.002952,0.432056,-0.011704,-0.002039,0.432667,0.012365,0.432232,-3.058883,0.000,0.000,0.000,0.004113,0,0.000
1.4172,0.469556,0.429883,0.485578,0.076923,-0.472527,0.340660,0.469549,0.434395,0.487951,-0.000135,0.090242,0.047455,-0.031746,0.061050,0.070818,-0.012174,-0.002951,0.432050,-0.011704,-0.002038,0.432667,0.012527,0.432232,-3.058829,0.000,0.000,0.000,0.004530,0,0.000
1.4273,0.469556,0.430264,0.485197,0.120880,0.098900,-0.120880,0.469547,0.434415,0.487933,-0.000179,0.083004,0.054730,-0.036630,0.026862,0.031746,-0.012008,-0.002952,0.432056,-0.011704,-0.002037,0.432667,0.012365,0.432232,-3.058766,0.000,0.000,0.000,0.004131,0,0.000
1.4378,0.469556,0.430264,0.485578,0.032967,-0.296703,0.164837,0.469581,0.434451,0.487990,0.000505,0.083736,0.048222,-0.036630,0.046398,0.031746,-0.012092,-0.002903,0.432075,-0.011704,-0.002036,0.432667,0.012436,0.432254,-3.058699,0.000,0.000,0.000,0.004150,0,0.000
1.4477,0.469556,0.430264,0.485578,-0.054947,0.076923,0.032967,0.469579,0.434452,0.487991,0.000468,0.083750,0.048246,-0.017094,0.061050,0.041514,-0.012092,-0.002903,0.432075,-0.011704,-0.002036,0.432667,0.012436,0.432254,-3.058635,0.000,0.000,0.000,0.004187,0,0.000
1.4579,0.469556,0.430264,0.485578,-0.186813,0.186813,-0.032967,0.469577,0.434452,0.487992,0.000431,0.083763,0.048270,-0.041514,0.080586,0.041514,-0.012092,-0.002903,0.432075,-0.011705,-0.002035,0.432667,0.012436,0.432254,-3.058572,0.000,0.000,0.000,0.004187,0,0.000
1.4678,0.469937,0.430264,0.485197,0.142857,-0.362637,-0.098900,0.469594,0.434453,0.487975,-0.006867,0.083775,0.055554,-0.017094,0.031746,0.021978,-0.012008,-0.003049,0.432077,-0.011705,-0.002034,0.432667,0.012389,0.432254,-3.058501,0.000,0.000,0.000,0.004188,0,0.000
1.4783,0.469937,0.430264,0.485197,0.098900,-0.098900,-0.230770,0.469592,0.434454,0.487976,-0.006907,0.083789,0.055580,-0.031746,0.046398,0.021978,-0.012008,-0.003049,0.432077,-0.011705,-0.002033,0.432667,0.012389,0.432254,-3.058432,0.000,0.000,0.000,0.004189,0,0.000
1.4881,0.469556,0.430264,0.485578,-0.362637,0.428570,0.142857,0.469571,0.434455,0.487996,0.000304,0.083807,0.048352,-0.007326,0.051282,0.031746,-0.012092,-0.002903,0.432075,-0.011705,-0.002032,0.432667,0.012436,0.432254,-3.058357,0.000,0.000,0.000,0.004189,0,0.000
1.4983,0.469937,0.430264,0.485578,0.230770,-0.032967,0.164837,0.469624,0.434491,0.488034,-0.006271,0.084539,0.049103,0.007326,0.046398,0.041514,-0.012092,-0.003000,0.432097,-0.011705,-0.002032,0.432667,0.012458,0.432276,-3.058283,0.000,0.000,0.000,0.004190,0,0.000
1.5081,0.469937,0.429883,0.485578,-0.252747,-0.142857,-0.010990,0.469586,0.434437,0.487999,-0.007026,0.091085,0.048410,-0.012210,0.070818,0.021978,-0.012174,-0.003048,0.432072,-0.011705,-0.002031,0.432667,0.012550,0.432254,-3.058217,0.000,0.000,0.000,0.004608,0,0.000
1.5185,0.470319,0.429883,0.485578,0.252747,-0.252747,0.538460,0.469639,0.434474,0.488036,-0.013599,0.091815,0.049160,-0.021978,0.065934,0.036630,-0.012174,-0.003144,0.432093,-0.011705,-0.002030,0.432667,0.012574,0.432276,-3.058146,0.000,0.000,0.000,0.004554,0,0.000
1.5287,0.470319,0.430264,0.485197,0.010990,0.076923,-0.054947,0.469636,0.434493,0.488019,-0.013647,0.084579,0.056437,-0.012210,0.065934,0.046398,-0.012007,-0.003146,0.432098,-0.011706,-0.002029,0.432667,0.012413,0.432276,-3.058079,0.000,0.000,0.000,0.004209,0,0.000
1.5383,0.470319,0.430264,0.485197,-0.054947,0.120880,-0.054947,0.469635,0.434494,0.488020,-0.013680,0.084591,0.056459,-0.036630,0.075702,0.031746,-0.012007,-0.003146,0.432098,-0.011706,-0.002029,0.432667,0.012413,0.432276,-3.058021,0.000,0.000,0.000,0.004229,0,0.000
1.5486,0.470319,0.429883,0.485578,0.098900,0.186813,0.054947,0.469633,0.434476,0.488040,-0.013707,0.091853,0.049230,-0.007326,0.070818,0.041514,-0.012174,-0.003144,0.432093,-0.011706,-0.002028,0.432667,0.012574,0.432276,-3.057962,0.000,0.000,0.000,0.004611,0,0.000
1.5586,0.470319,0.430264,0.485578,-0.186813,0.142857,0.186813,0.469668,0.434531,0.488077,-0.013022,0.085332,0.049967,-0.017094,0.061050,0.051282,-0.012092,-0.003097,0.432118,-0.011706,-0.002027,0.432667,0.012482,0.432298,-3.057910,0.000,0.000,0.000,0.004211,0,0.000
1.5692,0.470319,0.430264,0.485578,0.318680,0.208790,0.230770,0.469666,0.434532,0.488078,-0.013056,0.085344,0.049989,-0.031746,0.056166,0.026862,-0.012092,-0.003097,0.432118,-0.011706,-0.002027,0.432667,0.012482,0.432298,-3.057852,0.000,0.000,0.000,0.004267,0,0.000
1.5788,0.470700,0.430264,0.485578,0.340660,0.164837,0.252747,0.469720,0.434568,0.488115,-0.019613,0.086069,0.050729,-0.036630,0.051282,0.031746,-0.012092,-0.003194,0.432139,-0.011706,-0.002026,0.432667,0.012506,0.432320,-3.057810,0.000,0.000,0.000,0.004267,0,0.000
1.5892,0.470319,0.429883,0.485197,-0.010990,-0.208790,-0.076923,0.469591,0.434442,0.487989,-0.014552,0.091178,0.055840,-0.046398,0.080586,0.065934,-0.012090,-0.003193,0.432073,-0.011706,-0.002025,0.432667,0.012505,0.432254,-3.057756,0.000,0.000,0.000,0.004685,0,0.000
1.5991,0.470319,0.429883,0.485197,0.186813,-0.186813,0.032967,0.469590,0.434442,0.487990,-0.014574,0.091186,0.055855,-0.017094,0.080586,0.070818,-0.012090,-0.003193,0.432073,-0.011706,-0.002025,0.432667,0.012505,0.432254,-3.057717,0.000,0.000,0.000,0.004559,0,0.000
1.6092,0.470319,0.429883,0.485197,-0.164837,-0.120880,-0.076923,0.469588,0.434443,0.487991,-0.014614,0.091200,0.055881,0.007326,0.070818,0.046398,-0.012090,-0.003193,0.432073,-0.011706,-0.002024,0.432667,0.012505,0.432254,-3.057649,0.000,0.000,0.000,0.004559,0,0.000
1.6190,0.470700,0.429883,0.485578,0.010990,-0.076923,0.120880,0.469677,0.434515,0.488083,-0.020456,0.092646,0.050093,-0.070818,0.046398,0.026862,-0.012174,-0.003241,0.432114,-0.011707,-0.002024,0.432667,0.012598,0.432298,-3.057592,0.000,0.000,0.000,0.004560,0,0.000
1.6292,0.470700,0.429883,0.485578,0.274727,-0.186813,0.054947,0.469675,0.434516,0.488084,-0.020494,0.092660,0.050117,-0.012210,0.046398,0.046398,-0.012174,-0.003241,0.432114,-0.011707,-0.002023,0.432667,0.012598,0.432298,-3.057527,0.000,0.000,0.000,0.004632,0,0.000
1.6393,0.470700,0.429883,0.485197,0.098900,-0.120880,-0.406593,0.469637,0.434481,0.488031,-0.021253,0.091954,0.056673,-0.046398,0.065934,0.041514,-0.012090,-0.003290,0.432095,-0.011707,-0.002022,0.432667,0.012530,0.432276,-3.057466,0.000,0.000,0.000,0.004633,0,0.000
1.6499,0.470700,0.429501,0.485578,0.032967,-0.538460,0.252747,0.469635,0.434463,0.488051,-0.021302,0.099224,0.049458,-0.051282,0.061050,0.046398,-0.012257,-0.003289,0.432089,-0.011707,-0.002021,0.432667,0.012690,0.432276,-3.057370,0.000,0.000,0.000,0.004979,0,0.000
1.6593,0.470700,0.429883,0.485197,0.472527,0.142857,-0.164837,0.469633,0.434482,0.488034,-0.021343,0.091986,0.056731,-0.026862,0.070818,0.031746,-0.012090,-0.003290,0.432095,-0.011707,-0.002020,0.432667,0.012530,0.432276,-3.057312,0.000,0.000,0.000,0.004580,0,0.000
1.6700,0.470700,0.429883,0.485578,0.054947,0.164837,0.560440,0.469666,0.434519,0.488090,-0.020677,0.092725,0.050235,-0.036630,0.080586,0.036630,-0.012174,-0.003241,0.432114,-0.011707,-0.002019,0.432667,0.012598,0.432298,-3.057214,0.000,0.000,0.000,0.004599,0,0.000
1.6797,0.470700,0.429883,0.485197,0.032967,0.318680,-0.252747,0.469628,0.434484,0.488036,-0.021435,0.092018,0.056790,-0.065934,0.085470,0.041514,-0.012090,-0.003290,0.432095,-0.011707,-0.002018,0.432667,0.012530,0.432276,-3.057156,0.000,0.000,0.000,0.004636,0,0.000
1.6901,0.470700,0.429501,0.485197,-0.032967,-0.604397,-0.252747,0.469590,0.434430,0.488002,-0.022203,0.098569,0.056106,-0.051282,0.075702,0.046398,-0.012172,-0.003338,0.432070,-0.011708,-0.002017,0.432667,0.012622,0.432254,-3.057067,0.000,0.000,0.000,0.004982,0,0.000
